X,Y,Pressure,Time
216.545854060488,164.629993591113,0.1277167,0
216.545854060488,164.629993591113,0.1663004,1
216.545854060488,164.629993591113,0.165812,16
216.545854060488,164.629993591113,0.1663004,16
216.545854060488,164.629993591113,0.1663004,16
216.545854060488,164.629993591113,0.165812,17
216.545854060488,164.629993591113,0.165812,31
216.545854060488,164.629993591113,0.165812,31
216.545854060488,164.629993591113,0.1880342,31
216.545854060488,164.629993591113,0.2131868,31
216.545854060488,164.629993591113,0.1880342,32
216.545854060488,164.629993591113,0.2131868,32
216.702108829005,164.168553727836,0.2410256,47
216.702108829005,164.322367015595,0.2339438,47
216.702108829005,164.322367015595,0.2339438,47
216.819299905393,163.575273903623,0.2481074,47
216.819299905393,163.948820459609,0.2456654,47
216.702108829005,164.168553727836,0.2410256,62
216.819299905393,163.575273903623,0.2481074,62
216.819299905393,163.948820459609,0.2456654,62
216.819299905393,162.960020752586,0.2520147,78
216.819299905393,162.125034333323,0.2595849,79
216.545854060488,159.620075075533,0.2783883,94
216.819299905393,160.982421338542,0.2666667,94
216.819299905393,160.982421338542,0.2666667,94
216.545854060488,159.620075075533,0.2783883,95
215.217688528092,156.587755973998,0.2893773,109
215.959898678549,158.191808832057,0.2808303,109
215.959898678549,158.191808832057,0.2808303,109
215.217688528092,156.587755973998,0.2893773,110
213.264503921628,153.643330179754,0.3030525,125
214.28015991699,155.071596423231,0.2947497,125
214.28015991699,155.071596423231,0.2947497,125
213.264503921628,153.643330179754,0.3030525,126
212.09259315775,152.193090609455,0.3032967,141
210.803491317484,150.984557634205,0.3050061,143
207.873714407788,148.721304971465,0.3098901,156
209.39719840083,149.776024658956,0.3072039,156
209.39719840083,149.776024658956,0.3072039,156
207.873714407788,148.721304971465,0.3098901,157
204.436109500412,147.051332132939,0.3120879,172
206.193975646229,147.798425244911,0.3106227,172
206.193975646229,147.798425244911,0.3106227,172
204.436109500412,147.051332132939,0.3120879,173
200.725058748131,146.062532425916,0.3120879,187
202.561052278207,146.436078981903,0.3120879,187
202.561052278207,146.436078981903,0.3120879,187
200.725058748131,146.062532425916,0.3120879,188
197.248390148625,145.908719138157,0.3140415,203
198.967192602313,145.908719138157,0.3137973,203
198.967192602313,145.908719138157,0.3137973,203
197.248390148625,145.908719138157,0.3140415,204
194.162358470412,146.370159001434,0.3115995,219
195.646778771325,145.908719138157,0.3137973,219
195.646778771325,145.908719138157,0.3137973,219
194.162358470412,146.370159001434,0.3115995,220
191.545091097751,148.567491683706,0.3079365,234
192.717001861629,147.271065401166,0.3101343,234
192.717001861629,147.271065401166,0.3101343,234
191.545091097751,148.567491683706,0.3079365,235
189.591906491287,152.566637165441,0.3037851,250
190.451307718131,150.303384502701,0.3040293,250
190.451307718131,150.303384502701,0.3040293,250
189.591906491287,152.566637165441,0.3037851,251
188.498123111667,160.389141514328,0.2991453,266
188.927823725089,155.906582842494,0.3013431,266
188.927823725089,155.906582842494,0.3013431,266
188.498123111667,160.389141514328,0.2991453,267
188.498123111667,165.992339854121,0.3013431,281
188.498123111667,165.992339854121,0.3013431,281
188.498123111667,171.969084749901,0.3001221,281
189.279396954253,177.506363109226,0.3001221,281
188.498123111667,171.969084749901,0.3001221,282
189.279396954253,177.506363109226,0.3001221,282
190.685689870907,182.428388317515,0.3001221,297
190.685689870907,182.428388317515,0.3001221,297
192.638874477371,186.537400433363,0.2984127,297
