X,Y,Pressure,Time
224.280465102084,113.695822016053,0.04517705,0
224.280465102084,113.695822016053,0.1338217,13
224.280465102084,113.695822016053,0.1614164,13
224.280465102084,113.695822016053,0.1653236,29
224.280465102084,113.695822016053,0.1653236,29
224.280465102084,113.695822016053,0.1687424,29
224.280465102084,113.695822016053,0.1687424,30
224.280465102084,113.695822016053,0.1684982,44
224.280465102084,113.695822016053,0.1687424,44
224.280465102084,113.695822016053,0.1687424,44
224.280465102084,113.695822016053,0.1684982,45
223.772637104404,113.476088747826,0.1518926,60
223.889828180792,113.542008728294,0.162149,60
223.889828180792,113.542008728294,0.162149,60
223.772637104404,113.476088747826,0.1518926,61
223.616382335887,113.388195440535,0.149939,76
223.46012756737,113.234382152776,0.149939,77
223.303872798852,113.080568865017,0.149939,91
222.952299569689,112.94872890408,0.1501832,92
222.092898342845,112.487289040803,0.1772894,107
222.600726340526,112.70702230903,0.1636142,107
222.600726340526,112.70702230903,0.1636142,107
222.092898342845,112.487289040803,0.1772894,108
221.194433423872,112.025849177526,0.217094,123
221.702261421552,112.245582445753,0.198779,123
221.702261421552,112.245582445753,0.198779,123
221.194433423872,112.025849177526,0.217094,124
220.686605426191,111.872035889767,0.235409,138
219.749076815088,111.498489333781,0.2559219,139
220.256904812769,111.65230262154,0.2505495,139
218.147465437788,110.509689626759,0.2693529,154
218.57716605121,110.817316202277,0.2693529,154
219.006866664632,111.037049470504,0.2615385,154
219.319376201666,111.278756065554,0.2612943,154
219.319376201666,111.278756065554,0.2612943,154
218.147465437788,110.509689626759,0.2693529,169
218.57716605121,110.817316202277,0.2693529,169
219.006866664632,111.037049470504,0.2615385,169
217.209936826685,109.828516495254,0.2700855,185
217.717764824366,110.202063051241,0.2700855,185
217.717764824366,110.202063051241,0.2700855,185
217.209936826685,109.828516495254,0.2700855,186
216.545854060488,109.367076631977,0.2700855,201
215.803643910031,108.773796807764,0.2698413,202
214.944242683187,108.158543656728,0.2698413,216
213.928586687826,107.477370525224,0.2732601,218
212.756675923948,106.796197393719,0.2747253,232
211.506637775811,106.049104281747,0.2771673,233
210.139408551286,105.280037842952,0.2776557,248
208.615924558245,104.532944730979,0.2793651,249
