X,Y,Pressure,Time
194.162358470412,85.3502304147465,0.007814408,0
194.162358470412,85.3502304147465,0.007814408,1
194.162358470412,85.3502304147465,0.002930403,16
194.162358470412,85.3502304147465,0.003174603,16
194.162358470412,85.3502304147465,0.003174603,16
194.162358470412,85.3502304147465,0.002930403,17
194.162358470412,85.3502304147465,0,31
194,85.6666666666667,0.5,33
194.162358470412,85.3502304147465,0,33
194.162358470412,85.3502304147465,0.01489621,79
191.193517868587,86.1852168340098,0.03101343,80
191.115390484329,86.0314035462508,0.07252748,94
191.115390484329,86.1192968535417,0.04908425,94
191.115390484329,86.1192968535417,0.04908425,94
191.115390484329,86.0314035462508,0.07252748,95
191.03726310007,85.9654835657826,0.1018315,110
191.03726310007,85.9654835657826,0.1262515,111
191.03726310007,85.8775902584918,0.1494506,125
190.959135715812,85.8775902584918,0.1631258,126
190.959135715812,85.8116702780236,0.1782662,141
190.959135715812,85.8116702780236,0.1868132,142
190.881008331553,85.8116702780236,0.1934066,156
190.763817255165,85.7237769707328,0.1990232,157
190.685689870907,85.7237769707328,0.202442,172
190.763817255165,85.7237769707328,0.1990232,172
190.763817255165,85.7237769707328,0.1990232,172
190.685689870907,85.7237769707328,0.202442,173
190.685689870907,85.7237769707328,0.202442,188
190.685689870907,85.7237769707328,0.202442,188
190.685689870907,85.7237769707328,0.2046398,188
190.685689870907,85.7237769707328,0.2046398,189
190.685689870907,85.7237769707328,0.2051282,203
190.685689870907,85.7237769707328,0.2046398,204
190.685689870907,85.7237769707328,0.2041514,219
190.685689870907,85.7237769707328,0.2041514,219
190.685689870907,85.7237769707328,0.2041514,219
190.685689870907,85.7237769707328,0.2041514,220
190.607562486648,85.7237769707328,0.2065934,235
190.685689870907,85.7237769707328,0.2063492,235
190.685689870907,85.7237769707328,0.2063492,235
190.607562486648,85.7237769707328,0.2065934,236
190.607562486648,85.7237769707328,0.210989,250
190.52943510239,86.1192968535417,0.214652,251
190.607562486648,85.8775902584918,0.2129426,251
190.373180333872,87.3278298287912,0.2148962,266
190.451307718131,86.558763389996,0.2148962,266
190.451307718131,86.558763389996,0.2148962,266
190.373180333872,87.3278298287912,0.2148962,267
190.177861873226,90.5139622180853,0.2139194,281
190.255989257485,88.6901760917997,0.2141636,281
190.255989257485,88.6901760917997,0.2141636,281
190.177861873226,90.5139622180853,0.2139194,282
190.021607104709,92.9969481490524,0.2139194,297
190.021607104709,96.5786004211554,0.2139194,298
190.021607104709,101.412732322153,0.2139194,313
190.099734488968,107.85091708121,0.2141636,314
191.388836329234,115.058168279061,0.2126984,328
191.388836329234,115.058168279061,0.2126984,328
193.146702475051,122.331339457381,0.214652,328
193.146702475051,122.331339457381,0.214652,329
195.334269234291,129.230964079714,0.2178266,344
195.334269234291,129.230964079714,0.2178266,344
197.678090762047,135.515335551012,0.2180708,344
197.678090762047,135.515335551012,0.2180708,345
200.21723075045,141.579973754082,0.219536,360
202.834498123112,147.424878688925,0.219536,361
205.334574419385,152.96215704825,0.2192918,375
207.79558702353,158.103915524766,0.2190476,376
210.139408551286,162.894100772118,0.2141636,391
210.139408551286,162.894100772118,0.2141636,391
212.405102694784,167.35468611713,0.2136752,391
212.405102694784,167.35468611713,0.2136752,392
214.944242683187,171.595538193915,0.2090354,406
214.944242683187,171.595538193915,0.2090354,406
217.131809442427,175.001403851436,0.2087912,406
217.131809442427,175.001403851436,0.2087912,407
219.241248817408,177.813989684744,0.2068376,422
221.077242347484,180.011322367016,0.2041514,423
222.952299569689,181.901028473769,0.2031746,438
225.139866328928,184.032441175573,0.2029304,439
227.561815240944,186.229773857845,0.2014652,453
230.257209997864,188.427106540117,0.2009768,454
232.718222602008,190.097079378643,0.198779,469
235.062044129765,191.239692373424,0.195116,470
237.249610889004,191.920865504929,0.1948718,470
239.359050263985,192.052705465865,0.1892552,485
239.359050263985,192.052705465865,0.1892552,485
241.312234870449,192.052705465865,0.1892552,485
