X,Y,Pressure,Time
183.810480056154,66.3213293862728,0.003663004,0
183.810480056154,66.3213293862728,0.01733822,1
183.810480056154,66.3213293862728,0.02124542,15
183.810480056154,66.3213293862728,0.02783883,16
183.810480056154,66.3213293862728,0.03174603,30
183.810480056154,66.3213293862728,0.03711844,31
183.810480056154,66.3213293862728,0.04029304,46
183.029206213569,65.7939695425275,0.04468865,47
182.95107882931,65.7280495620594,0.04468865,61
182.872951445051,65.6401562547685,0.04908425,62
182.794824060793,65.5742362743004,0.05787546,77
182.677632984405,65.4863429670095,0.07008547,78
182.599505600147,65.4204229865413,0.08327229,93
182.521378215888,65.3325296792505,0.1008547,94
182.443250831629,65.2666096987823,0.1159951,108
182.286996063112,65.2006897183142,0.1294261,109
182.091677602466,65.1127964110233,0.1426129,124
181.935422833949,65.0468764305551,0.1470086,125
181.779168065432,64.8930631427961,0.1589744,140
181.85729544969,64.9589831232643,0.1553114,140
181.85729544969,64.9589831232643,0.1553114,140
181.779168065432,64.8930631427961,0.1589744,141
181.701040681173,64.8930631427961,0.1643468,155
181.701040681173,64.8930631427961,0.164591,156
181.701040681173,64.8930631427961,0.1643468,171
181.701040681173,64.8051698355052,0.1643468,172
181.701040681173,64.8051698355052,0.1626374,186
181.701040681173,64.8051698355052,0.1623932,187
181.701040681173,64.8051698355052,0.1626374,187
181.701040681173,64.8051698355052,0.1650794,202
181.701040681173,64.8051698355052,0.1650794,202
181.701040681173,64.8051698355052,0.1655678,202
181.701040681173,64.8051698355052,0.1655678,203
181.701040681173,64.8051698355052,0.168254,218
181.701040681173,64.8051698355052,0.168254,219
181.701040681173,64.8051698355052,0.1680098,233
181.583849604785,64.8051698355052,0.164591,234
181.583849604785,65.2006897183142,0.1628816,249
181.505722220527,66.0356761375774,0.1626374,250
181.427594836268,67.1563158055361,0.1626374,265
181.34946745201,68.6724753563036,0.162149,266
181.193212683493,70.4962614825892,0.1626374,280
180.997894222846,72.693594164861,0.1648352,282
180.685384685812,75.11066011536,0.1650794,296
180.411938840907,77.7694326609088,0.1648352,297
180.099429303873,80.7358317819758,0.164591,311
179.747856074709,84.4493240150151,0.164591,312
179.396282845546,89.0637226477859,0.164591,327
179.396282845546,94.7548142948698,0.1631258,328
179.396282845546,100.885372478408,0.1628816,343
179.513473921934,107.103823969237,0.1631258,344
180.333811456648,113.168462172308,0.1616606,358
181.427594836268,118.617847224342,0.1606838,359
182.677632984405,124.001312295907,0.1606838,374
182.677632984405,124.001312295907,0.1606838,374
184.04486220893,129.165044099246,0.1518926,374
185.216772972808,133.779442732017,0.1426129,374
184.04486220893,129.165044099246,0.1518926,375
185.216772972808,133.779442732017,0.1426129,375
186.154301583911,137.580828272347,0.1296703,390
186.818384350108,140.525254066591,0.1223443,391
187.24808496353,142.810480056154,0.1206349,405
187.83404034547,144.919919431135,0.1194139,406
188.576250495926,147.490798669393,0.1191697,421
189.513779107028,150.369304483169,0.1194139,422
190.763817255165,153.555436872463,0.1247863,436
192.209173863948,156.675649281289,0.1264957,437
193.888912625507,159.466261787774,0.1316239,452
195.646778771325,161.971221045564,0.1316239,453
197.599963377789,164.168553727836,0.1316239,468
199.70940275277,166.05825983459,0.1299145,469
201.896969512009,167.508499404889,0.1294261,483
204.162663655507,168.65111239967,0.1294261,484
206.350230414747,169.332285531175,0.1291819,499
206.350230414747,169.332285531175,0.1291819,499
208.537797173986,169.639912106693,0.1277167,499
208.537797173986,169.639912106693,0.1277167,500
210.569109164708,169.639912106693,0.1291819,515
210.569109164708,169.639912106693,0.1291819,515
212.522293771172,169.639912106693,0.1316239,515
212.522293771172,169.639912106693,0.1316239,516
214.28015991699,169.332285531175,0.1318681,530
214.28015991699,169.332285531175,0.1318681,530
215.88177129429,168.497299111911,0.1316239,530
215.88177129429,168.497299111911,0.1316239,531
217.209936826685,167.420606097598,0.1318681,546
217.209936826685,167.420606097598,0.1318681,546
218.225592822047,166.212073122349,0.1335775,546
218.225592822047,166.212073122349,0.1335775,547
219.084994048891,164.84972685934,0.1367521,561
219.084994048891,164.84972685934,0.1367521,561
219.67094943083,163.267647328104,0.1382173,561
219.67094943083,163.267647328104,0.1382173,562
219.983458967864,161.597674489578,0.1428571,577
220.17877742851,157.664448988311,0.1526252,578
220.17877742851,159.707968382824,0.145055,578
219.67094943083,153.028077028718,0.1650794,593
220.17877742851,155.46711630604,0.1562882,593
220.17877742851,155.46711630604,0.1562882,593
219.67094943083,153.028077028718,0.1650794,594
217.561510055849,147.644611957152,0.1741148,608
218.733420819727,150.369304483169,0.1684982,608
218.733420819727,150.369304483169,0.1684982,608
217.561510055849,147.644611957152,0.1741148,609
216.116153447066,144.919919431135,0.174359,624
214.709860530412,142.414960173345,0.1746032,625
211.506637775811,138.393841364788,0.1772894,640
213.108249153111,140.217627491073,0.1772894,640
213.108249153111,140.217627491073,0.1772894,640
211.506637775811,138.393841364788,0.1772894,641
207.873714407788,135.976775414289,0.1875458,655
209.709707937864,137.031495101779,0.1826618,655
209.709707937864,137.031495101779,0.1826618,655
207.873714407788,135.976775414289,0.1875458,656
205.842402417066,135.295602282785,0.198779,671
203.576708273568,134.922055726798,0.2002442,672
201.154759361553,134.768242439039,0.2007326,686
198.693746757408,134.768242439039,0.2007326,687
194.045167394024,135.295602282785,0.198779,702
196.271797845393,134.768242439039,0.2002442,702
196.271797845393,134.768242439039,0.2002442,702
194.045167394024,135.295602282785,0.198779,703
192.052919095431,136.130588702048,0.1936508,718
190.52943510239,137.185308389538,0.1931624,719
189.279396954253,138.393841364788,0.1892552,733
188.498123111667,139.778160954619,0.1887668,734
187.990295113987,141.206427198096,0.1846154,749
187.83404034547,142.722586748863,0.1811966,750
187.83404034547,144.458479567858,0.1716728,765
187.990295113987,146.216345713675,0.1680098,766
189.005951109348,148.018158513138,0.1636142,780
189.005951109348,148.018158513138,0.1636142,780
190.373180333872,149.995757927183,0.1599512,780
192.13104647969,151.885464033937,0.158486,780
190.373180333872,149.995757927183,0.1599512,781
192.13104647969,151.885464033937,0.158486,781
194.162358470412,153.555436872463,0.1528694,796
196.349925229652,155.071596423231,0.1494506,797
198.61561937315,156.148289437544,0.1433455,811
201.037568285165,156.829462569048,0.1416361,812
203.576708273568,157.049195837275,0.1367521,827
206.037720877712,157.049195837275,0.1365079,828
208.537797173986,156.587755973998,0.1333333,843
210.99880977813,155.22540971099,0.1333333,844
213.342631305887,153.335703604236,0.1333333,858
213.342631305887,153.335703604236,0.1333333,858
215.803643910031,151.050477614673,0.1333333,858
215.803643910031,151.050477614673,0.1333333,859
218.069338053529,148.479598376415,0.1328449,874
218.069338053529,148.479598376415,0.1328449,874
220.335032197027,145.754905850398,0.1333333,874
220.335032197027,145.754905850398,0.1333333,875
222.522598956267,143.030213324381,0.1350427,890
224.475783562731,140.459334086123,0.1352869,891
226.15552232429,138.108188116092,0.1382173,905
226.15552232429,138.108188116092,0.1382173,905
227.561815240944,136.06466872158,0.1384615,905
227.561815240944,136.06466872158,0.1384615,906
228.694662312693,134.306802575762,0.1382173,921
229.514999847407,132.878536332286,0.1372405,922
230.179082613605,131.801843317972,0.1372405,936
230.179082613605,131.801843317972,0.1372405,936
230.608783227027,130.966856898709,0.1382173,936
230.608783227027,130.966856898709,0.1382173,937
230.882229071932,130.439497054964,0.1387057,952
231.038483840449,130.065950498978,0.1452992,953
231.038483840449,130.131870479446,0.1413919,953
231.116611224708,130.065950498978,0.1577534,968
231.116611224708,130.065950498978,0.1667888,983
231.272865993225,130.593310342723,0.1728938,983
231.468184453871,131.801843317972,0.173138,983
231.858821375164,133.625629444258,0.1736264,999
231.858821375164,133.625629444258,0.1736264,999
232.561967833491,136.657948545793,0.1760684,999
232.561967833491,136.657948545793,0.1760684,1000
233.382305368206,140.744987334819,0.1760684,1015
234.554216132084,145.820825830866,0.1760684,1016
235.765190588092,150.611011078219,0.178022,1030
236.663655507065,154.390423291726,0.1787546,1031
237.523056733909,157.049195837275,0.179243,1046
237.523056733909,157.049195837275,0.179243,1046
238.265266884365,159.02679525132,0.1802198,1046
238.265266884365,159.02679525132,0.1802198,1047
239.202795495468,161.136234626301,0.180464,1061
239.202795495468,161.136234626301,0.180464,1061
240.296578875088,163.333567308573,0.1802198,1061
240.296578875088,163.333567308573,0.1802198,1062
241.624744407483,165.377086703085,0.1799756,1077
243.148228400525,166.893246253853,0.1775336,1078
244.749839777825,167.882045960875,0.17558,1093
246.546769615772,168.343485824152,0.171917,1094
248.539017914365,168.343485824152,0.1716728,1108
250.921903134251,168.343485824152,0.171917,1109
253.500106814783,167.662312692648,0.17558,1124
256.195501571703,166.365886410108,0.17558,1125
258.890896328623,164.783806878872,0.180464,1125
261.351908932768,162.894100772118,0.180464,1140
261.351908932768,162.894100772118,0.180464,1140
263.695730460524,160.828608050783,0.1821734,1140
265.805169835505,158.565355388043,0.1824176,1140
267.758354441969,156.214209418012,0.1824176,1140
263.695730460524,160.828608050783,0.1821734,1155
265.805169835505,158.565355388043,0.1824176,1155
267.758354441969,156.214209418012,0.1824176,1155
269.438093203528,153.797143467513,0.1824176,1171
269.438093203528,153.797143467513,0.1824176,1171
271.039704580828,151.138370921964,0.1794872,1171
271.039704580828,151.138370921964,0.1794872,1172
272.367870113224,148.413678395947,0.17558,1186
272.367870113224,148.413678395947,0.17558,1186
273.461653492843,145.535172582171,0.156044,1186
273.461653492843,145.535172582171,0.156044,1187
274.242927335429,142.568773461104,0.1382173,1202
274.672627948851,138.262001403851,0.1018315,1203
274.828882717368,134.61442915128,0.05811966,1218
274.828882717368,131.362376781518,0.0007326007,1219
274,131,0.5,1220
274.828882717368,131.362376781518,0,1220
249.554673909726,91.5686819055757,0.1199023,1358
249.554673909726,91.5686819055757,0.1457876,1359
249.554673909726,91.5686819055757,0.1553114,1359
249.554673909726,91.5686819055757,0.1599512,1374
249.554673909726,91.5686819055757,0.1711844,1375
249.554673909726,91.5686819055757,0.1826618,1390
249.554673909726,91.5686819055757,0.1826618,1391
247.132724997711,90.5798821985534,0.1389499,1405
249.554673909726,91.5686819055757,0.173138,1405
249.554673909726,91.5686819055757,0.173138,1405
247.132724997711,90.5798821985534,0.1389499,1406
247.132724997711,90.4260689107944,0.0991453,1421
247.132724997711,90.2722556230354,0.03174603,1422
247.132724997711,90.2722556230354,0,1424
249.333333333333,91.6666666666667,0.5,1424
272.133487960448,114.750541703543,0.1492064,1578
272.133487960448,114.750541703543,0.1978022,1593
